,load_w,datetime,profile_id
272,1603.0615218618937,2021-01-03 19:00:00+00:00,0
273,1522.7610571184064,2021-01-03 19:15:00+00:00,0
274,1690.9459789504976,2021-01-03 19:30:00+00:00,0
275,1498.3561276314313,2021-01-03 19:45:00+00:00,0
276,1587.1056628879437,2021-01-03 20:00:00+00:00,0
277,1521.8544693548563,2021-01-03 20:15:00+00:00,0
278,1608.6252758217563,2021-01-03 20:30:00+00:00,0
279,1680.3360822886689,2021-01-03 20:45:00+00:00,0
280,1707.0658887555812,2021-01-03 21:00:00+00:00,0
281,2757.694582254217,2021-01-03 21:15:00+00:00,0
282,5386.920030137247,2021-01-03 21:30:00+00:00,0
283,897.8342032391723,2021-01-03 21:45:00+00:00,0
284,593.4979532295704,2021-01-03 22:00:00+00:00,0
285,591.3876059592538,2021-01-03 22:15:00+00:00,0
286,682.8702586889375,2021-01-03 22:30:00+00:00,0
287,911.20091141862,2021-01-03 22:45:00+00:00,0
288,1695.1505668178274,2021-01-03 23:00:00+00:00,0
289,829.1208340735777,2021-01-03 23:15:00+00:00,0
290,756.8308322257765,2021-01-03 23:30:00+00:00,0
291,855.9528303779764,2021-01-03 23:45:00+00:00,0
292,1083.4998285301754,2021-01-04 00:00:00+00:00,0
293,908.2136851228788,2021-01-04 00:15:00+00:00,0
294,946.4385417155814,2021-01-04 00:30:00+00:00,0
295,991.6623983082852,2021-01-04 00:45:00+00:00,0
296,1242.949254900988,2021-01-04 01:00:00+00:00,0
297,1077.1725434911866,2021-01-04 01:15:00+00:00,0
298,1077.9428320813854,2021-01-04 01:30:00+00:00,0
299,1105.338120671584,2021-01-04 01:45:00+00:00,0
300,1286.1064092617828,2021-01-04 02:00:00+00:00,0
301,1246.3271479392042,2021-01-04 02:15:00+00:00,0
302,1171.0378866166266,2021-01-04 02:30:00+00:00,0
303,1251.6836252940489,2021-01-04 02:45:00+00:00,0
304,1319.349457515082,2021-01-04 03:00:00+00:00,0
305,2728.1398978300927,2021-01-04 03:15:00+00:00,0
306,1225.3784515019613,2021-01-04 03:30:00+00:00,0
307,1250.5084952672064,2021-01-04 03:45:00+00:00,0
308,1595.5655390324514,2021-01-04 04:00:00+00:00,0
309,1502.4600431611566,2021-01-04 04:15:00+00:00,0
310,1412.3915472898602,2021-01-04 04:30:00+00:00,0
311,1244.5360514185652,2021-01-04 04:45:00+00:00,0
312,3044.86370512008,2021-01-04 05:00:00+00:00,0
313,2232.5775580461927,2021-01-04 05:15:00+00:00,0
314,2045.9258528526811,2021-01-04 05:30:00+00:00,0
315,2426.911001505394,2021-01-04 05:45:00+00:00,0
316,2914.2717890712674,2021-01-04 06:00:00+00:00,0
317,3208.203376946023,2021-01-04 06:15:00+00:00,0
318,2676.5837465465934,2021-01-04 06:30:00+00:00,0
319,4249.468083843545,2021-01-04 06:45:00+00:00,0
320,2423.7703429350813,2021-01-04 07:00:00+00:00,0
321,2266.0671712538447,2021-01-04 07:15:00+00:00,0
322,2260.392999572619,2021-01-04 07:30:00+00:00,0
323,2402.413758852438,2021-01-04 07:45:00+00:00,0
324,2100.8386562101564,2021-01-04 08:00:00+00:00,0
325,13058.362749585203,2021-01-04 08:15:00+00:00,0
326,13045.416936503869,2021-01-04 08:30:00+00:00,0
327,13217.852936335294,2021-01-04 08:45:00+00:00,0
328,13123.625029710343,2021-01-04 09:00:00+00:00,0
329,13114.905930831705,2021-01-04 09:15:00+00:00,0
330,13062.728831953067,2021-01-04 09:30:00+00:00,0
331,13200.855733074432,2021-01-04 09:45:00+00:00,0
332,12934.733634195794,2021-01-04 10:00:00+00:00,0
333,11324.311911154608,2021-01-04 10:15:00+00:00,0
334,9958.080603420402,2021-01-04 10:30:00+00:00,0
335,7757.013465072246,2021-01-04 10:45:00+00:00,0
336,6347.068742031057,2021-01-04 11:00:00+00:00,0
337,4901.902190800245,2021-01-04 11:15:00+00:00,0
338,3849.935639569419,2021-01-04 11:30:00+00:00,0
339,3035.155088338594,2021-01-04 11:45:00+00:00,0
340,2643.7715371077816,2021-01-04 12:00:00+00:00,0
341,2063.5563065836063,2021-01-04 12:15:00+00:00,0
342,1865.467076059444,2021-01-04 12:30:00+00:00,0
343,1669.4198455352814,2021-01-04 12:45:00+00:00,0
344,1719.933615011119,2021-01-04 13:00:00+00:00,0
345,1725.3839053338816,2021-01-04 13:15:00+00:00,0
346,1567.797195656644,2021-01-04 13:30:00+00:00,0
347,1561.934485979419,2021-01-04 13:45:00+00:00,0
348,1720.8427763021814,2021-01-04 14:00:00+00:00,0
349,1960.5998333528687,2021-01-04 14:15:00+00:00,0
350,1529.0328904035564,2021-01-04 14:30:00+00:00,0
351,1550.581947454244,2021-01-04 14:45:00+00:00,0
352,1730.838004504919,2021-01-04 15:00:00+00:00,0
353,1913.4156968385576,2021-01-04 15:15:00+00:00,0
354,1900.7093891721927,2021-01-04 15:30:00+00:00,0
355,1665.687081505829,2021-01-04 15:45:00+00:00,0
356,2360.879773839464,2021-01-04 16:00:00+00:00,0
357,2175.4654459346752,2021-01-04 16:15:00+00:00,0
358,2316.771118029886,2021-01-04 16:30:00+00:00,0
359,1567.6067901250976,2021-01-04 16:45:00+00:00,0
360,1613.78646222031,2021-01-04 17:00:00+00:00,0
361,5931.8829001992,2021-01-04 17:15:00+00:00,0
362,1655.380841965154,2021-01-04 17:30:00+00:00,0
363,1723.5165318375764,2021-01-04 17:45:00+00:00,0
364,1621.1172217099988,2021-01-04 18:00:00+00:00,0
365,1616.6133089210252,2021-01-04 18:15:00+00:00,0
366,1532.8233961320502,2021-01-04 18:30:00+00:00,0
367,1657.5014833430764,2021-01-04 18:45:00+00:00,0
368,1797.8825705541028,2021-01-04 19:00:00+00:00,0
369,1695.1841082782714,2021-01-04 19:15:00+00:00,0
370,1671.78164600244,2021-01-04 19:30:00+00:00,0
371,1711.068183726609,2021-01-04 19:45:00+00:00,0
372,1913.4477214507776,2021-01-04 20:00:00+00:00,0
373,1687.5971430586728,2021-01-04 20:15:00+00:00,0
374,1673.3765646665677,2021-01-04 20:30:00+00:00,0
375,1655.8879862744627,2021-01-04 20:45:00+00:00,0
